user_id,signup_date,country,region,plan_type,signup_channel,age_group,subscription_duration_days,total_payments,total_watch_time,avg_watch_time_per_session,days_since_last_activity,support_ticket_count,failed_payment_ratio,subscription_duration_months,payment_per_month,watch_time_per_day
100200,2025-07-19,Canada,South,Premium,Mobile,18-25,361,172.26,32331,1297,10,9,0.03,12.033333333333333,14.31523545706371,89.5595567867036
100201,2025-07-20,UK,East,Premium,Tablet,26-35,67,385.33,47098,1800,28,6,0.3,2.2333333333333334,172.53582089552236,702.955223880597
100202,2025-07-21,India,East,Premium,Mobile,36-45,240,212.7,27128,214,1,7,0.03,8.0,26.5875,113.03333333333333
100203,2025-07-22,USA,West,Premium,Web,26-35,356,329.96,32556,319,15,5,0.45,11.866666666666667,27.805617977528087,91.4494382022472
100204,2025-07-23,USA,South,Standard,Web,26-35,278,294.01,88505,130,38,7,0.26,9.266666666666667,31.727697841726616,318.363309352518
100205,2025-07-24,Canada,East,Premium,Tablet,46-55,256,20.89,22876,1646,12,2,0.33,8.533333333333333,2.448046875,89.359375
100206,2025-07-25,India,South,Standard,Web,46-55,77,494.38,9949,1466,36,9,0.42,2.566666666666667,192.6155844155844,129.2077922077922
100207,2025-07-26,Germany,East,Premium,Tablet,36-45,47,30.3,52962,1500,16,9,0.08,1.5666666666666667,19.340425531914896,1126.8510638297873
100208,2025-07-27,India,North,Standard,Web,55+,324,484.22,91054,1253,20,0,0.02,10.8,44.83518518518518,281.0308641975309
100209,2025-07-28,Canada,East,Basic,Mobile,36-45,225,279.43,72206,716,43,5,0.44,7.5,37.257333333333335,320.91555555555556
100210,2025-07-29,Canada,North,Standard,Mobile,55+,216,481.95,25099,638,59,0,0.16,7.2,66.9375,116.19907407407408
100211,2025-07-30,India,East,Standard,Mobile,26-35,253,66.23,13716,838,18,8,0.06,8.433333333333334,7.853359683794467,54.21343873517787
100212,2025-07-31,Canada,West,Premium,Mobile,18-25,347,250.3,53611,1125,6,1,0.23,11.566666666666666,21.63976945244957,154.4985590778098
100213,2025-08-01,India,North,Standard,Tablet,36-45,258,93.06,39885,970,37,1,0.3,8.6,10.82093023255814,154.59302325581396
100214,2025-08-02,UK,East,Basic,Web,36-45,106,34.98,54144,200,7,6,0.02,3.533333333333333,9.899999999999999,510.79245283018867
100215,2025-08-03,India,West,Basic,Tablet,55+,217,312.59,66220,1656,12,1,0.14,7.233333333333333,43.21520737327189,305.16129032258067
100216,2025-08-04,India,North,Premium,Mobile,26-35,299,111.81,8837,1181,36,9,0.02,9.966666666666667,11.218394648829431,29.555183946488295
100217,2025-08-05,Canada,West,Basic,Tablet,26-35,124,297.97,50355,1512,1,7,0.21,4.133333333333334,72.08951612903226,406.08870967741933
100218,2025-08-06,Canada,South,Standard,Web,55+,339,65.06,48299,791,40,5,0.45,11.3,5.757522123893805,142.47492625368733
100219,2025-08-07,USA,South,Basic,Tablet,26-35,161,172.67,20159,1040,10,6,0.49,5.366666666666666,32.17453416149068,125.2111801242236
100220,2025-08-08,USA,North,Premium,Web,46-55,68,393.0,52012,440,23,6,0.32,2.2666666666666666,173.38235294117646,764.8823529411765
100221,2025-08-09,UK,East,Standard,Tablet,18-25,101,224.16,60305,960,5,5,0.08,3.3666666666666667,66.58217821782178,597.0792079207921
100222,2025-08-10,USA,North,Premium,Web,36-45,310,317.6,88096,1143,25,9,0.45,10.333333333333334,30.73548387096774,284.18064516129033
100223,2025-08-11,India,West,Standard,Web,18-25,362,327.25,18106,1378,6,8,0.26,12.066666666666666,27.120165745856355,50.01657458563536
100224,2025-08-12,Canada,East,Basic,Mobile,36-45,189,423.44,59123,1440,56,8,0.08,6.3,67.21269841269842,312.8201058201058
100225,2025-08-13,USA,South,Premium,Web,46-55,216,169.21,9720,137,38,6,0.46,7.2,23.50138888888889,45.0
100226,2025-08-14,USA,East,Premium,Mobile,26-35,220,346.77,38661,759,18,8,0.38,7.333333333333333,47.286818181818184,175.73181818181817
100227,2025-08-15,UK,South,Standard,Mobile,55+,149,481.19,94898,1660,5,9,0.37,4.966666666666667,96.88389261744966,636.8993288590603
100228,2025-08-16,UK,East,Premium,Mobile,46-55,249,367.82,94794,1509,42,2,0.35,8.3,44.315662650602405,380.69879518072287
100229,2025-08-17,India,East,Standard,Tablet,18-25,82,250.04,88318,1756,28,2,0.1,2.7333333333333334,91.4780487804878,1077.0487804878048
100230,2025-08-18,Canada,East,Standard,Tablet,55+,251,319.05,22120,1027,42,0,0.11,8.366666666666667,38.133466135458164,88.12749003984064
100231,2025-08-19,UK,West,Standard,Tablet,26-35,160,372.44,20790,1149,38,4,0.34,5.333333333333333,69.83250000000001,129.9375
100232,2025-08-20,USA,West,Standard,Tablet,46-55,266,310.02,59655,553,1,3,0.11,8.866666666666667,34.964661654135334,224.2669172932331
100233,2025-08-21,Canada,North,Basic,Web,55+,275,18.17,60643,1804,18,1,0.22,9.166666666666666,1.9821818181818185,220.52
100234,2025-08-22,Canada,North,Standard,Web,46-55,255,105.44,94448,1446,3,8,0.39,8.5,12.40470588235294,370.3843137254902
100235,2025-08-23,USA,South,Premium,Tablet,46-55,237,407.13,48374,836,57,2,0.39,7.9,51.53544303797468,204.10970464135022
100236,2025-08-24,UK,West,Basic,Web,26-35,125,143.6,43907,1636,5,7,0.23,4.166666666666667,34.464,351.256
100237,2025-08-25,USA,South,Premium,Web,36-45,229,368.47,51071,918,48,5,0.4,7.633333333333334,48.27117903930131,223.0174672489083
100238,2025-08-26,Canada,North,Basic,Mobile,55+,276,192.34,35812,872,56,4,0.42,9.2,20.906521739130437,129.7536231884058
100239,2025-08-27,Germany,South,Standard,Mobile,26-35,101,265.72,50570,112,36,0,0.33,3.3666666666666667,78.92673267326734,500.6930693069307
100240,2025-08-28,Germany,North,Basic,Mobile,46-55,347,43.31,51901,1014,27,3,0.11,11.566666666666666,3.7443804034582135,149.5706051873199
100241,2025-08-29,India,West,Basic,Mobile,26-35,214,98.8,61186,1683,29,2,0.14,7.133333333333334,13.850467289719624,285.9158878504673
100242,2025-08-30,USA,East,Premium,Web,36-45,35,479.03,51251,1020,6,0,0.16,1.1666666666666667,410.5971428571428,1464.3142857142857
100243,2025-08-31,USA,West,Premium,Tablet,55+,235,446.17,66171,924,8,4,0.06,7.833333333333333,56.95787234042554,281.5787234042553
100244,2025-09-01,India,South,Standard,Web,36-45,61,329.61,37160,470,24,5,0.14,2.033333333333333,162.1032786885246,609.1803278688525
100245,2025-09-02,India,South,Basic,Web,18-25,128,235.23,20156,1414,32,1,0.1,4.266666666666667,55.13203125,157.46875
100246,2025-09-03,India,West,Basic,Web,55+,285,341.12,77208,431,0,2,0.23,9.5,35.90736842105263,270.90526315789475
100247,2025-09-04,Canada,West,Basic,Mobile,36-45,216,313.12,80980,1729,50,5,0.45,7.2,43.48888888888889,374.9074074074074
100248,2025-09-05,USA,North,Standard,Mobile,46-55,105,288.59,73320,360,5,3,0.05,3.5,82.4542857142857,698.2857142857143
100249,2025-09-06,Canada,South,Standard,Mobile,55+,206,39.0,18929,1913,17,8,0.36,6.866666666666666,5.6796116504854375,91.8883495145631
100250,2025-09-07,India,South,Standard,Tablet,55+,344,320.07,67606,1994,9,4,0.34,11.466666666666667,27.913081395348836,196.52906976744185
100251,2025-09-08,USA,West,Standard,Web,26-35,316,386.77,89442,1328,27,3,0.05,10.533333333333333,36.71867088607595,283.04430379746833
100252,2025-09-09,Canada,East,Standard,Tablet,46-55,284,497.1,63559,796,10,1,0.46,9.466666666666667,52.510563380281695,223.79929577464787
100253,2025-09-10,Canada,South,Premium,Mobile,18-25,354,15.43,55205,786,32,5,0.28,11.8,1.3076271186440678,155.9463276836158
100254,2025-09-11,India,East,Basic,Tablet,36-45,219,367.78,69475,1049,0,9,0.18,7.3,50.38082191780822,317.23744292237444
100255,2025-09-12,USA,West,Basic,Web,26-35,337,290.18,65341,486,12,1,0.38,11.233333333333333,25.83204747774481,193.89020771513353
100256,2025-09-13,India,West,Basic,Web,36-45,156,222.69,96377,920,36,6,0.13,5.2,42.824999999999996,617.8012820512821
100257,2025-09-14,USA,North,Basic,Mobile,18-25,316,72.51,43863,567,19,2,0.35,10.533333333333333,6.883860759493672,138.80696202531647
100258,2025-09-15,Germany,South,Basic,Mobile,18-25,283,210.45,82837,1538,0,8,0.02,9.433333333333334,22.309187279151942,292.7102473498233
100259,2025-09-16,UK,East,Basic,Tablet,55+,242,183.64,66439,168,51,4,0.42,8.066666666666666,22.765289256198347,274.5413223140496
100260,2025-09-17,UK,North,Basic,Mobile,18-25,279,158.39,8194,1595,2,7,0.22,9.3,17.03118279569892,29.369175627240143
100261,2025-09-18,UK,South,Basic,Mobile,36-45,113,368.13,72387,1227,17,5,0.32,3.7666666666666666,97.73362831858407,640.5929203539823
100262,2025-09-19,India,North,Premium,Web,46-55,42,353.36,82914,1881,40,9,0.11,1.4,252.40000000000003,1974.142857142857
100263,2025-09-20,Germany,West,Basic,Mobile,46-55,74,298.62,67214,1284,13,7,0.34,2.466666666666667,121.06216216216215,908.2972972972973
100264,2025-09-21,USA,South,Premium,Mobile,55+,156,469.95,97176,299,30,2,0.39,5.2,90.375,622.9230769230769
100265,2025-09-22,Canada,North,Standard,Web,36-45,143,181.43,30777,315,26,2,0.24,4.766666666666667,38.062237762237764,215.2237762237762
100266,2025-09-23,USA,North,Basic,Web,36-45,305,129.46,27183,311,16,4,0.31,10.166666666666666,12.73377049180328,89.12459016393443
100267,2025-09-24,Canada,East,Standard,Tablet,18-25,234,331.39,28445,607,54,9,0.23,7.8,42.485897435897435,121.55982905982906
100268,2025-09-25,USA,North,Standard,Mobile,36-45,302,107.42,68038,115,45,2,0.45,10.066666666666666,10.670860927152319,225.2913907284768
100269,2025-09-26,Germany,South,Standard,Web,26-35,87,164.36,88201,1621,28,7,0.25,2.9,56.67586206896552,1013.8045977011494
100270,2025-09-27,Canada,South,Premium,Tablet,18-25,357,120.06,17198,983,35,9,0.42,11.9,10.0890756302521,48.173669467787114
100271,2025-09-28,India,East,Standard,Tablet,26-35,248,43.89,22411,431,36,7,0.4,8.266666666666667,5.3092741935483865,90.36693548387096
100272,2025-09-29,USA,South,Standard,Mobile,55+,138,415.47,51577,816,25,1,0.21,4.6,90.31956521739131,373.7463768115942
100273,2025-09-30,USA,West,Standard,Mobile,46-55,308,134.72,16867,650,52,3,0.12,10.266666666666667,13.12207792207792,54.76298701298701
100274,2025-10-01,Canada,South,Basic,Tablet,55+,203,241.78,63501,1724,16,9,0.2,6.766666666666667,35.73103448275862,312.8128078817734
100275,2025-10-02,India,South,Basic,Web,46-55,357,31.22,15266,1041,21,0,0.41,11.9,2.623529411764706,42.76190476190476
100276,2025-10-03,India,North,Premium,Tablet,55+,293,352.68,40422,355,24,3,0.11,9.766666666666667,36.11058020477815,137.95904436860067
100277,2025-10-04,Germany,North,Premium,Mobile,36-45,344,171.97,36208,1091,1,3,0.26,11.466666666666667,14.997383720930232,105.25581395348837
100278,2025-10-05,India,South,Basic,Web,26-35,140,374.92,32213,1889,54,9,0.4,4.666666666666667,80.34,230.09285714285716
100279,2025-10-06,India,East,Premium,Web,46-55,216,212.08,8367,827,21,8,0.18,7.2,29.455555555555556,38.736111111111114
100280,2025-10-07,India,North,Basic,Tablet,18-25,298,105.92,80026,979,4,2,0.32,9.933333333333334,10.663087248322148,268.5436241610738
100281,2025-10-08,UK,East,Standard,Mobile,26-35,258,261.46,36362,914,3,1,0.12,8.6,30.40232558139535,140.93798449612405
100282,2025-10-09,Germany,South,Standard,Tablet,18-25,185,73.95,52588,1295,35,8,0.05,6.166666666666667,11.991891891891893,284.25945945945944
100283,2025-10-10,USA,South,Premium,Tablet,26-35,218,225.86,39285,748,5,8,0.4,7.266666666666667,31.08165137614679,180.20642201834863
100284,2025-10-11,Canada,West,Basic,Tablet,26-35,301,165.48,75755,1099,51,0,0.05,10.033333333333333,16.493023255813952,251.67774086378736
100285,2025-10-12,USA,North,Basic,Web,55+,31,456.86,72846,1621,20,5,0.14,1.0333333333333334,442.12258064516124,2349.8709677419356
100286,2025-10-13,Germany,South,Premium,Web,46-55,275,39.86,37307,570,12,9,0.43,9.166666666666666,4.348363636363636,135.66181818181818
100287,2025-10-14,Canada,West,Basic,Mobile,46-55,239,350.07,96167,1507,53,7,0.17,7.966666666666667,43.9418410041841,402.3723849372385
100288,2025-10-15,Germany,North,Standard,Mobile,26-35,315,99.55,81280,789,36,2,0.49,10.5,9.480952380952381,258.031746031746
100289,2025-10-16,India,South,Premium,Tablet,36-45,42,166.33,20867,1712,54,8,0.49,1.4,118.80714285714288,496.8333333333333
100290,2025-10-17,Canada,South,Premium,Tablet,36-45,125,213.6,57523,799,24,1,0.13,4.166666666666667,51.263999999999996,460.184
100291,2025-10-18,India,North,Basic,Tablet,18-25,250,454.93,85161,606,25,5,0.02,8.333333333333334,54.5916,340.644
100292,2025-10-19,USA,North,Premium,Mobile,18-25,267,128.86,7378,1091,54,0,0.35,8.9,14.47865168539326,27.632958801498127
100293,2025-10-20,USA,North,Basic,Web,55+,123,54.74,85685,1109,38,6,0.23,4.1,13.351219512195124,696.6260162601626
100294,2025-10-21,Canada,South,Basic,Web,26-35,298,166.16,77958,1650,19,2,0.05,9.933333333333334,16.72751677852349,261.6040268456376
100295,2025-10-22,Canada,South,Basic,Tablet,18-25,200,61.29,28926,903,32,6,0.35,6.666666666666667,9.1935,144.63
100296,2025-10-23,Germany,West,Basic,Tablet,18-25,123,73.01,99707,930,13,3,0.02,4.1,17.807317073170733,810.6260162601626
100297,2025-10-24,Germany,East,Basic,Tablet,26-35,178,291.19,14180,1448,55,8,0.44,5.933333333333334,49.07696629213483,79.66292134831461
100298,2025-10-25,India,North,Premium,Tablet,55+,141,39.84,93837,313,35,4,0.07,4.7,8.476595744680852,665.5106382978723
100299,2025-10-26,Canada,South,Standard,Mobile,18-25,84,25.16,37931,1331,16,2,0.06,2.8,8.985714285714286,451.5595238095238
100300,2025-10-27,USA,South,Standard,Web,55+,145,360.06,25014,268,20,7,0.09,4.833333333333333,74.49517241379311,172.5103448275862
100301,2025-10-28,Germany,North,Premium,Tablet,46-55,172,187.21,97472,1453,45,5,0.48,5.733333333333333,32.652906976744184,566.6976744186046
100302,2025-10-29,Germany,East,Premium,Mobile,55+,230,71.43,80872,1403,15,1,0.35,7.666666666666667,9.316956521739131,351.61739130434785
100303,2025-10-30,USA,North,Standard,Tablet,36-45,209,134.27,59502,1077,45,2,0.4,6.966666666666667,19.273205741626796,284.69856459330146
100304,2025-10-31,Germany,East,Standard,Tablet,36-45,231,324.62,88736,1428,15,7,0.2,7.7,42.15844155844156,384.13852813852816
100305,2025-11-01,India,South,Standard,Web,55+,82,145.01,6470,245,55,9,0.17,2.7333333333333334,53.05243902439024,78.90243902439025
100306,2025-11-02,Canada,East,Standard,Tablet,36-45,209,252.32,97395,1898,19,6,0.12,6.966666666666667,36.21818181818182,466.0047846889952
100307,2025-11-03,USA,West,Standard,Web,46-55,342,69.63,15953,615,28,9,0.24,11.4,6.107894736842105,46.646198830409354
100308,2025-11-04,Canada,South,Basic,Web,26-35,337,298.17,39507,1213,27,5,0.28,11.233333333333333,26.5433234421365,117.23145400593472
100309,2025-11-05,Germany,West,Premium,Web,36-45,166,164.88,93969,552,7,0,0.32,5.533333333333333,29.79759036144578,566.0783132530121
100310,2025-11-06,Germany,North,Basic,Mobile,36-45,211,317.21,92493,159,23,8,0.13,7.033333333333333,45.10094786729858,438.3554502369668
100311,2025-11-07,USA,North,Standard,Mobile,55+,30,406.11,7523,1434,2,2,0.47,1.0,406.11,250.76666666666668
100312,2025-11-08,India,North,Standard,Web,46-55,73,309.71,87923,627,24,4,0.08,2.433333333333333,127.27808219178083,1204.4246575342465
100313,2025-11-09,UK,East,Standard,Tablet,26-35,256,154.92,58190,1350,18,6,0.48,8.533333333333333,18.154687499999998,227.3046875
100314,2025-11-10,USA,South,Basic,Web,55+,360,135.31,48761,1123,32,6,0.01,12.0,11.275833333333333,135.44722222222222
100315,2025-11-11,UK,North,Basic,Tablet,55+,127,170.44,32169,573,1,2,0.24,4.233333333333333,40.261417322834646,253.29921259842519
100316,2025-11-12,UK,North,Standard,Web,46-55,237,90.66,46641,1664,14,3,0.17,7.9,11.475949367088607,196.79746835443038
100317,2025-11-13,India,South,Basic,Tablet,26-35,294,98.77,23990,1786,21,9,0.22,9.8,10.078571428571427,81.59863945578232
100318,2025-11-14,UK,North,Basic,Mobile,46-55,317,397.44,30661,856,59,6,0.29,10.566666666666666,37.612618296529966,96.72239747634069
100319,2025-11-15,UK,West,Standard,Tablet,26-35,300,198.52,14419,881,9,7,0.22,10.0,19.852,48.06333333333333
100320,2025-11-16,India,South,Basic,Web,46-55,169,223.64,15457,1202,17,1,0.21,5.633333333333334,39.69940828402366,91.46153846153847
100321,2025-11-17,UK,South,Premium,Mobile,55+,266,301.08,68600,532,21,8,0.37,8.866666666666667,33.956390977443604,257.89473684210526
100322,2025-11-18,UK,South,Premium,Tablet,55+,101,298.93,77102,1924,45,6,0.34,3.3666666666666667,88.7910891089109,763.3861386138614
100323,2025-11-19,UK,West,Premium,Tablet,18-25,184,43.01,34085,1276,48,7,0.42,6.133333333333334,7.012499999999999,185.2445652173913
100324,2025-11-20,USA,South,Premium,Tablet,36-45,219,417.45,98064,1912,26,5,0.12,7.3,57.18493150684932,447.7808219178082
100325,2025-11-21,USA,West,Standard,Tablet,46-55,297,96.89,51654,500,12,5,0.3,9.9,9.786868686868686,173.91919191919192
100326,2025-11-22,USA,South,Standard,Tablet,18-25,350,364.31,7130,1402,32,8,0.29,11.666666666666666,31.22657142857143,20.37142857142857
100327,2025-11-23,India,East,Standard,Mobile,36-45,136,388.61,3042,156,4,3,0.18,4.533333333333333,85.72279411764707,22.36764705882353
100328,2025-11-24,Germany,North,Premium,Mobile,46-55,261,360.3,71134,1102,25,4,0.24,8.7,41.41379310344828,272.544061302682
100329,2025-11-25,UK,East,Premium,Mobile,26-35,71,293.7,43982,285,12,8,0.16,2.3666666666666667,124.09859154929576,619.4647887323944
100330,2025-11-26,UK,North,Basic,Mobile,36-45,219,17.16,99422,497,26,0,0.07,7.3,2.350684931506849,453.98173515981733
100331,2025-11-27,India,West,Basic,Web,55+,168,186.58,66185,704,56,3,0.11,5.6,33.31785714285715,393.9583333333333
100332,2025-11-28,UK,East,Premium,Mobile,18-25,132,306.37,34477,887,13,6,0.05,4.4,69.62954545454545,261.18939393939394
100333,2025-11-29,USA,South,Premium,Tablet,36-45,200,199.85,53709,257,23,8,0.34,6.666666666666667,29.9775,268.545
100334,2025-11-30,Germany,North,Premium,Tablet,36-45,302,433.11,29716,1910,2,9,0.33,10.066666666666666,43.024172185430466,98.39735099337749
100335,2025-12-01,Canada,North,Premium,Mobile,55+,250,161.31,79137,1816,46,5,0.48,8.333333333333334,19.3572,316.548
100336,2025-12-02,UK,East,Basic,Tablet,46-55,242,153.83,37018,1482,50,7,0.36,8.066666666666666,19.069834710743805,152.96694214876032
100337,2025-12-03,USA,West,Premium,Mobile,26-35,85,140.34,9061,1563,48,8,0.03,2.8333333333333335,49.53176470588235,106.6
100338,2025-12-04,Canada,East,Basic,Tablet,55+,131,173.06,9609,688,29,9,0.44,4.366666666666666,39.63206106870229,73.35114503816794
100339,2025-12-05,Germany,West,Premium,Web,26-35,221,283.13,36371,565,34,3,0.43,7.366666666666666,38.433936651583714,164.57466063348417
100340,2025-12-06,Canada,West,Premium,Web,46-55,339,356.44,84021,1786,47,0,0.22,11.3,31.543362831858406,247.8495575221239
100341,2025-12-07,USA,North,Premium,Mobile,36-45,229,334.66,21805,545,13,7,0.29,7.633333333333334,43.84192139737991,95.21834061135371
100342,2025-12-08,Canada,East,Basic,Mobile,26-35,262,405.78,8857,1873,11,1,0.49,8.733333333333333,46.46335877862595,33.80534351145038
100343,2025-12-09,India,East,Basic,Mobile,18-25,256,444.1,12620,900,27,0,0.27,8.533333333333333,52.04296875,49.296875
100344,2025-12-10,Canada,West,Standard,Tablet,18-25,168,409.88,9177,1866,43,6,0.45,5.6,73.19285714285715,54.625
100345,2025-12-11,UK,East,Premium,Mobile,55+,334,19.28,31111,1611,28,9,0.04,11.133333333333333,1.731736526946108,93.14670658682634
100346,2025-12-12,UK,South,Standard,Web,46-55,178,370.6,89578,1653,42,8,0.1,5.933333333333334,62.46067415730337,503.24719101123594
100347,2025-12-13,India,South,Standard,Tablet,55+,144,112.12,85181,1196,16,8,0.22,4.8,23.358333333333334,591.5347222222222
100348,2025-12-14,USA,East,Basic,Mobile,55+,92,75.13,90941,1028,39,2,0.29,3.066666666666667,24.498913043478257,988.4891304347826
100349,2025-12-15,UK,East,Basic,Tablet,55+,133,322.86,12826,1824,48,5,0.41,4.433333333333334,72.82556390977443,96.43609022556392
100350,2025-12-16,Germany,West,Standard,Tablet,18-25,185,166.67,14890,116,20,6,0.49,6.166666666666667,27.027567567567566,80.48648648648648
100351,2025-12-17,UK,South,Premium,Mobile,18-25,302,37.99,83428,1654,56,9,0.19,10.066666666666666,3.7738410596026495,276.25165562913907
100352,2025-12-18,UK,South,Basic,Tablet,55+,35,77.44,59031,830,22,8,0.02,1.1666666666666667,66.37714285714286,1686.6
100353,2025-12-19,USA,North,Premium,Web,18-25,176,10.46,76020,425,19,1,0.4,5.866666666666666,1.7829545454545457,431.9318181818182
100354,2025-12-20,Canada,West,Premium,Web,46-55,213,452.58,6495,1094,10,7,0.3,7.1,63.74366197183099,30.492957746478872
100355,2025-12-21,UK,North,Standard,Tablet,55+,57,22.06,29481,1755,56,6,0.1,1.9,11.610526315789473,517.2105263157895
100356,2025-12-22,India,South,Standard,Mobile,18-25,67,112.63,12267,712,56,3,0.25,2.2333333333333334,50.43134328358209,183.08955223880596
100357,2025-12-23,Canada,West,Standard,Tablet,26-35,148,213.97,7743,645,33,1,0.37,4.933333333333334,43.372297297297294,52.317567567567565
100358,2025-12-24,Germany,East,Standard,Web,55+,322,184.72,55800,695,9,7,0.39,10.733333333333333,17.20993788819876,173.29192546583852
100359,2025-12-25,USA,West,Basic,Tablet,55+,273,456.75,49773,1020,9,4,0.25,9.1,50.19230769230769,182.3186813186813
100360,2025-12-26,Germany,East,Basic,Tablet,46-55,97,29.74,58042,1831,42,5,0.15,3.2333333333333334,9.197938144329896,598.3711340206186
100361,2025-12-27,Canada,East,Standard,Web,36-45,243,260.99,50476,941,59,6,0.49,8.1,32.22098765432099,207.7201646090535
100362,2025-12-28,Canada,West,Basic,Tablet,36-45,247,343.43,93105,1325,5,9,0.33,8.233333333333333,41.71214574898786,376.94331983805665
100363,2025-12-29,Canada,East,Standard,Tablet,46-55,206,466.53,29552,443,35,0,0.2,6.866666666666666,67.94126213592233,143.45631067961165
100364,2025-12-30,Germany,North,Premium,Mobile,46-55,328,313.98,66242,1976,23,7,0.14,10.933333333333334,28.71768292682927,201.95731707317074
100365,2025-12-31,Canada,South,Premium,Mobile,46-55,193,403.84,46772,1646,11,3,0.37,6.433333333333334,62.773056994818646,242.3419689119171
100366,2026-01-01,Germany,East,Premium,Web,36-45,87,51.03,44730,958,42,8,0.12,2.9,17.59655172413793,514.1379310344828
100367,2026-01-02,Canada,North,Standard,Web,46-55,298,199.11,29948,1523,54,0,0.09,9.933333333333334,20.04463087248322,100.49664429530202
100368,2026-01-03,India,East,Premium,Web,18-25,337,193.23,77311,1341,22,1,0.26,11.233333333333333,17.20148367952522,229.40949554896142
100369,2026-01-04,Canada,South,Basic,Mobile,55+,87,444.28,70093,544,26,5,0.14,2.9,153.2,805.6666666666666
100370,2026-01-05,Germany,North,Premium,Web,55+,317,84.17,70123,1888,57,9,0.31,10.566666666666666,7.965615141955836,221.20820189274448
100371,2026-01-06,UK,South,Premium,Web,26-35,134,84.42,17535,321,56,0,0.06,4.466666666666667,18.9,130.8582089552239
100372,2026-01-07,Canada,South,Premium,Web,26-35,257,170.99,67490,1506,44,3,0.33,8.566666666666666,19.95992217898833,262.60700389105057
100373,2026-01-08,UK,North,Basic,Mobile,55+,276,36.69,47562,691,36,7,0.14,9.2,3.98804347826087,172.32608695652175
100374,2026-01-09,India,North,Standard,Tablet,18-25,217,99.4,90080,1130,5,9,0.0,7.233333333333333,13.741935483870968,415.1152073732719
100375,2026-01-10,USA,North,Basic,Web,36-45,112,482.95,59535,1395,0,4,0.06,3.7333333333333334,129.36160714285714,531.5625
100376,2026-01-11,India,West,Standard,Tablet,36-45,215,219.81,99991,1862,5,8,0.47,7.166666666666667,30.671162790697675,465.07441860465116
100377,2026-01-12,Canada,North,Standard,Web,18-25,281,319.69,42269,1117,49,5,0.43,9.366666666666667,34.13060498220641,150.42348754448398
100378,2026-01-13,UK,North,Premium,Tablet,36-45,267,365.79,81674,115,21,0,0.12,8.9,41.1,305.8951310861423
100379,2026-01-14,UK,North,Standard,Mobile,46-55,213,189.81,43462,1547,40,5,0.39,7.1,26.73380281690141,204.04694835680752
100380,2026-01-15,Germany,North,Basic,Mobile,55+,313,82.14,4127,623,23,5,0.3,10.433333333333334,7.872843450479233,13.185303514376997
100381,2026-01-16,UK,East,Basic,Web,55+,239,111.22,24147,902,24,5,0.49,7.966666666666667,13.960669456066945,101.03347280334728
100382,2026-01-17,Germany,West,Standard,Tablet,18-25,333,163.5,46528,1876,14,7,0.19,11.1,14.72972972972973,139.72372372372374
100383,2026-01-18,USA,South,Premium,Mobile,36-45,325,321.67,78095,120,25,5,0.34,10.833333333333334,29.692615384615383,240.2923076923077
100384,2026-01-19,Canada,North,Premium,Web,26-35,126,205.16,69931,1813,7,4,0.03,4.2,48.84761904761905,555.0079365079365
100385,2026-01-20,Germany,East,Basic,Web,26-35,237,13.34,91925,327,50,1,0.2,7.9,1.6886075949367088,387.8691983122363
100386,2026-01-21,USA,East,Premium,Mobile,36-45,166,266.47,67381,1107,23,3,0.48,5.533333333333333,48.15722891566266,405.9096385542169
100387,2026-01-22,UK,East,Standard,Mobile,26-35,213,461.54,64749,1908,47,9,0.27,7.1,65.0056338028169,303.98591549295776
100388,2026-01-23,UK,South,Standard,Web,18-25,105,407.92,39672,1411,37,4,0.14,3.5,116.54857142857144,377.8285714285714
100389,2026-01-24,USA,North,Basic,Tablet,18-25,316,414.35,14731,908,5,9,0.06,10.533333333333333,39.3370253164557,46.61708860759494
100390,2026-01-25,UK,West,Standard,Tablet,36-45,171,399.58,55512,1257,53,3,0.35,5.7,70.10175438596491,324.63157894736844
100391,2026-01-26,USA,West,Basic,Tablet,26-35,266,168.63,99658,1406,34,1,0.32,8.866666666666667,19.018421052631577,374.65413533834584
100392,2026-01-27,Germany,East,Standard,Web,18-25,54,384.94,52024,503,41,6,0.19,1.8,213.85555555555555,963.4074074074074
100393,2026-01-28,Germany,South,Basic,Mobile,18-25,319,80.15,4832,1788,0,9,0.48,10.633333333333333,7.537617554858935,15.147335423197493
100394,2026-01-29,USA,South,Premium,Web,46-55,96,332.28,33332,1189,59,9,0.01,3.2,103.83749999999999,347.2083333333333
100395,2026-01-30,Germany,South,Standard,Mobile,46-55,279,324.37,13467,1772,45,1,0.15,9.3,34.87849462365591,48.26881720430107
100396,2026-01-31,Germany,West,Standard,Tablet,18-25,147,22.53,42025,1727,35,0,0.46,4.9,4.59795918367347,285.8843537414966
100397,2026-02-01,Germany,East,Basic,Tablet,36-45,102,396.11,14107,536,57,4,0.16,3.4,116.5029411764706,138.30392156862746
100398,2026-02-02,India,North,Basic,Mobile,55+,311,452.59,78994,928,11,0,0.13,10.366666666666667,43.65819935691318,254.0
100399,2026-02-03,Canada,West,Standard,Mobile,55+,39,141.03,95202,1033,37,0,0.27,1.3,108.48461538461538,2441.076923076923
100400,2026-02-04,UK,East,Basic,Web,18-25,240,408.07,44481,358,10,0,0.41,8.0,51.00875,185.3375
