user_id,ticket_id,issue_type,created_date,resolved_date
1745,9141324a-c20d-49c1-a2ee-fcda07251e51,Account,2025-04-15,2025-06-11
1745,b9df37b8-428c-4ed6-a54c-9925d13f452a,Technical,2025-05-29,2025-07-07
35727,9bdc8ebc-fc08-49cc-bf29-4a000aaa5456,Account,2025-09-07,2025-07-26
15029,21bc7a8e-924e-4f21-8ad6-b426bfa4feea,Technical,2025-04-27,2025-08-13
15029,87233dd0-61b4-418e-b153-e29f3b2a8496,Account,2025-05-10,2025-09-27
10312,903dc1bc-9d2c-413e-8cd4-0effcbe6df3b,Account,2025-06-15,2025-07-25
10312,b1c2a069-4a52-4e51-a021-f401848d64f9,Technical,2025-05-16,2025-06-02
23357,b8161b77-d2a0-4f36-a4e9-65d3f9d731f0,Billing,2025-10-04,2025-09-08
23357,10e8ce34-d3ef-495a-8fb8-2c4b3d817f65,Streaming,2025-06-04,2025-10-06
23357,0ff03029-d512-4015-aa9d-f00586f02550,Streaming,2025-08-08,2025-08-30
45968,08997cb0-ee09-4ee9-b80d-e2970e9710b0,Technical,2025-05-16,2025-06-26
44314,d8184d07-d1a2-40a7-95cc-b28a1e8a077f,Streaming,2025-09-11,2025-08-15
44314,aa98d0f9-7492-4607-8e03-de05dbeca2c3,Billing,2025-05-14,2025-06-09
25672,85292629-f6f3-491f-a317-0e5ffb1c83a4,Technical,2025-04-16,2025-08-27
25672,78e9db73-dfe0-44a5-9266-e7db9aa8855f,Account,2025-06-26,2025-06-08
25672,294ce8b3-8660-4b94-bdef-0e5c58ae15f3,Streaming,2025-05-26,2025-07-17
1033,4af2f312-d253-4a3e-a1e5-b26efbd87f51,Streaming,2025-06-07,2025-09-03
1033,c40214fd-48ef-4c9b-883a-b70bef62999b,Streaming,2025-08-05,2025-07-30
1033,f554a4cd-b152-427a-a60d-435697a9847c,Streaming,2025-09-14,2025-10-01
42095,ae53b6a9-9b28-4b2b-84e2-9896ab96b004,Streaming,2025-09-04,2025-09-16
42095,9462be0b-014f-444f-b1ea-a39457ac201b,Streaming,2025-09-05,2025-07-28
42095,786ad055-ab7c-4bcc-88a4-2cb586493012,Technical,2025-06-01,2025-05-17
19677,703d3b0f-e52e-4adb-ac6f-28b8fe9d459c,Billing,2025-09-18,2025-06-14
19677,626bbdfa-f819-4eb4-b113-313573c8fbb6,Billing,2025-07-17,2025-08-11
19677,c8507a80-f048-48bf-b159-2a7a52f33172,Technical,2025-07-31,2025-08-21
42733,a2075194-49cc-4178-9949-a5bd68939ac3,Billing,2025-08-20,2025-07-01
34419,8467ddca-fc14-44ec-a2b4-e5f946f7af36,Streaming,2025-08-07,2025-08-21
34419,fd46355d-1d75-4c53-9830-1f93f6bdde7a,Billing,2025-05-10,2025-06-17
34419,344b0ac5-aef2-47c5-82e2-8f3e27f5f19b,Account,2025-10-03,2025-07-24
1349,b6c3378d-10d3-4af4-bb8c-3a3416fb87e3,Account,2025-09-29,2025-10-07
1349,8020c477-1b80-4159-9998-4e49a4e0c7ae,Billing,2025-07-07,2025-07-26
21105,bcdf6ddc-3c0c-41b5-af7a-ae029ba07206,Technical,2025-09-30,2025-07-31
21105,08f9c712-0476-487a-bb4f-07c9856280cc,Technical,2025-09-10,2025-07-12
11308,203f8cf4-b93a-4743-aaca-562f2b4430dc,Account,2025-06-19,2025-09-10
12719,f17530fd-5cbe-4c33-9eb5-2bccb16a3182,Streaming,2025-04-24,2025-09-05
1759,e9bcbd11-a763-4088-800d-c2773c05b518,Billing,2025-05-12,2025-07-27
6601,3f599780-6cda-4ccd-80f1-ce789c222162,Streaming,2025-07-01,2025-07-03
47252,cc70a396-5294-4a32-b2a3-a6ad2a07c5b2,Streaming,2025-09-25,2025-08-10
6875,8c49eec6-1187-48cf-8822-07a4bcbbeb63,Technical,2025-09-29,2025-06-26
6875,a4899d6c-07d3-4b8f-88e3-6db6cd81f4e2,Account,2025-06-15,2025-08-23
6875,6ab439a0-1cf0-48c6-88f2-b36f36908f8e,Streaming,2025-08-09,2025-09-14
6272,03251ce6-aa2a-4021-b5ad-80090a6f7bc9,Technical,2025-05-05,2025-09-14
6272,5316a122-8c0f-4e9a-b64e-f0725bb0b83f,Account,2025-07-24,2025-06-06
6272,d677ae3f-fcf8-423d-be9d-e0cdbc986d20,Account,2025-04-24,2025-07-24
48489,4109483c-2486-4559-97ac-4c5d3a7f5ae1,Streaming,2025-09-12,2025-07-11
48489,e8d338bc-a07e-4e0d-a6d7-50b1b691bccc,Streaming,2025-06-19,2025-09-25
41216,62e5a375-8170-4ecb-8e15-9ae388bb2bdb,Billing,2025-04-24,2025-08-25
41216,b760f771-08e2-4d5e-8071-125e6973bdc1,Technical,2025-09-14,2025-08-17
42010,ccd71f32-8d71-4e2b-b167-92368ea33a04,Billing,2025-06-14,2025-05-17
7646,e301feaa-b666-44b7-b83e-40cf39776959,Billing,2025-10-09,2025-05-28
29620,d1621953-38bf-4555-8cae-45011b961aab,Streaming,2025-05-12,2025-06-28
29620,16e78ac8-7498-4baf-9a0c-a23709c6d954,Streaming,2025-06-26,2025-07-05
29620,da7b8310-587b-4062-a4a5-c3e0882ef61f,Account,2025-07-16,2025-09-24
7171,4e18cbd2-1955-488a-be27-439660253566,Billing,2025-10-07,2025-07-07
7171,df4492a8-d1b3-4982-b69a-f8160f2ca0b6,Billing,2025-06-25,2025-05-21
7171,af7bb63b-1a73-4bc0-b435-53d64c11032d,Streaming,2025-07-13,2025-05-25
35665,488fc89f-e487-4ee8-a3da-7b066cc3a3fe,Technical,2025-07-27,2025-10-09
30391,992b231a-3cf8-4506-b15a-dfb8006df33c,Account,2025-06-27,2025-08-03
30391,4b5fe390-8eac-4ed0-93ab-96ae32420c6b,Billing,2025-08-07,2025-08-30
30391,a4bfa21c-94d4-4a19-a443-02df6bf26b6c,Account,2025-06-01,2025-07-17
45647,17a0813d-1850-4d50-aba0-04ddb09a54cb,Technical,2025-08-16,2025-10-11
45647,e41204d1-002d-4d6b-9d10-6414aa074b81,Account,2025-07-19,2025-09-14
18223,4c840cb3-22ee-4d16-8db0-cc5678548cf1,Technical,2025-08-07,2025-09-30
18223,6d890063-69df-4255-ba9e-726373e8b831,Streaming,2025-08-16,2025-09-09
18223,8cca4df7-7495-4c9b-adae-00d868ae9149,Technical,2025-09-14,2025-08-06
40300,98137c07-fac1-4128-a666-32627246e2ea,Account,2025-08-23,2025-09-03
40300,8b034a46-f782-4997-b1c9-89c8db93cd99,Streaming,2025-04-17,2025-05-20
40300,525bd8b9-974e-4c49-8c83-9a79defdf555,Streaming,2025-07-21,2025-08-10
1820,4a015ae8-5a6e-4a20-a6e7-d4ae1fef137a,Account,2025-07-26,2025-09-24
47021,290b90c8-94c4-46fc-a803-f04fb73f6b71,Technical,2025-07-01,2025-05-25
47021,3c72c168-6668-44d4-a0d6-273eeb668898,Streaming,2025-07-15,2025-07-01
18791,0eef0509-965f-40ad-895b-3dbdf26efd98,Billing,2025-08-28,2025-10-08
18791,930044ea-d6df-4910-b08d-feeaff8749c2,Streaming,2025-09-09,2025-09-03
18791,6cf44e69-36c7-4f3a-9826-e9dc0216b057,Streaming,2025-08-04,2025-07-09
47816,04090309-4edc-488a-881d-af577fb843f2,Billing,2025-09-24,2025-07-30
47816,7ad5c30c-2d12-4784-8272-f19262dc2fb8,Account,2025-09-25,2025-06-25
34205,bfd2b00c-baa9-49da-a908-62b4b12b0449,Streaming,2025-06-17,2025-09-20
2025,803cb5b7-3ec1-4029-bac1-3a5a48ca8f74,Account,2025-08-30,2025-07-05
42533,d13506d1-5510-4ebd-94c1-43d0d93d24e4,Account,2025-08-13,2025-06-25
18878,2f834435-221d-4d88-9c6d-d1a07c0c26c3,Billing,2025-06-12,2025-06-27
15440,756f4e06-bc1e-487f-b20b-f650bcf61add,Streaming,2025-06-23,2025-10-05
15440,eca26dab-c8a9-40c3-96a3-745d6842ca6e,Technical,2025-08-11,2025-09-18
20380,5f50095a-1bf2-48cb-b233-05bb513713ab,Account,2025-09-25,2025-08-15
18808,2c573ffd-b06b-405f-93a2-f6734e2ca800,Technical,2025-07-03,2025-10-10
18808,74dc3ab1-8f52-4381-9d42-0a8c96514fd7,Streaming,2025-07-25,2025-10-08
33918,484dfd89-b75c-4483-af19-9768879bd1c4,Streaming,2025-07-22,2025-06-15
33918,d2a66ba5-516c-443c-9e63-634dea9cf05b,Streaming,2025-08-28,2025-08-25
33918,93be4cce-b782-49b2-99e4-c89cf7a4a529,Streaming,2025-06-22,2025-06-15
10051,50817900-385d-4665-95ad-800e89dcb7cc,Streaming,2025-09-04,2025-10-14
6325,c2e26c61-e6e4-4329-9588-cfb8e5233ac5,Billing,2025-06-11,2025-09-30
6325,21f17dc1-953a-4cb2-bcd6-574e081401b6,Streaming,2025-08-23,2025-06-05
6325,f511a9b2-3bfd-4f7b-b126-c7aac1283b62,Account,2025-08-28,2025-08-28
37322,829509ff-902e-4f19-9534-93c260fb94ca,Technical,2025-10-07,2025-07-04
37322,24455f55-fd0a-4e9a-bb3e-2693a50130d7,Billing,2025-09-07,2025-07-31
37322,7c844593-e8e0-4285-a6e8-9f984a9a82ea,Billing,2025-08-22,2025-06-24
37306,e1e2297c-96bf-483f-9578-522200e04dc1,Streaming,2025-08-09,2025-08-29
15796,5573de26-0c05-4b4a-be59-3af0adc62d6e,Billing,2025-07-31,2025-09-05
3896,2772988d-7262-4ffd-91f7-0a0f85815f52,Streaming,2025-05-06,2025-06-03
3896,5f27dfe9-861e-47e6-8789-790508827c22,Streaming,2025-10-07,2025-09-23
3896,292eeb30-02ec-4957-93f5-890da3a78769,Technical,2025-10-01,2025-09-24
39541,bf6c1317-549e-45d6-917a-073f381d19c3,Account,2025-04-22,2025-10-02
39541,007674a6-3fa4-4c7f-9eb8-c1acf69fda1a,Billing,2025-07-03,2025-09-20
39541,bde02ba0-f91b-4317-9fcc-197a182b6b90,Technical,2025-09-09,2025-08-30
33187,2c0c528b-324b-492a-988b-f096edc1fda5,Streaming,2025-09-13,2025-06-18
33187,67811b89-67c4-4229-a570-ce75700c5b80,Account,2025-09-30,2025-09-21
26719,7579f5d4-3648-436a-a121-a9a9d20a8fc8,Account,2025-08-27,2025-09-17
37681,68b6befd-9138-4a04-876e-aedaf2186472,Billing,2025-08-27,2025-09-30
37681,f05fde2d-7e27-45fc-ba41-ab0f1769f920,Billing,2025-07-14,2025-09-07
37681,06843822-a3c6-4751-89f8-13a520844f33,Billing,2025-07-09,2025-08-31
31661,d1ef3d57-a65b-4cb6-94f6-80c1c3001cd4,Streaming,2025-07-16,2025-09-08
31661,dcd1a6c2-cb50-4cd1-90ba-26f3c24e90e3,Streaming,2025-08-11,2025-10-03
28503,83ecdf45-6fc3-4191-b2fa-0afa1d8ec01c,Account,2025-06-28,2025-09-26
9929,2d8660f1-c1f0-4bb6-9cdd-f20395149585,Technical,2025-06-12,2025-08-16
25471,c51a55ad-10bd-4b13-acd5-fabb5d4f005c,Technical,2025-10-07,2025-05-20
25471,81273757-a612-4e27-a5b7-b0bb8ce58a79,Billing,2025-08-02,2025-09-23
25471,5fb0beb2-0554-45bb-b2df-208a6ee567d5,Technical,2025-09-23,2025-06-14
13491,3fb095f7-3f15-4515-9423-e2b0ee8acce6,Account,2025-08-28,2025-06-26
13491,04961ff0-7eb3-42d6-be9c-3550e17dc9d3,Account,2025-04-18,2025-07-18
9819,0f744456-093c-4121-92af-c515bb2583f6,Account,2025-06-20,2025-09-27
9819,8fbd3082-5d8e-4ffe-b7fb-786fcf43eff8,Account,2025-05-18,2025-05-17
36824,123bbfa7-b5c6-402d-b194-27bb695a4bde,Account,2025-07-23,2025-07-13
36824,adef7bee-b174-45b5-a90f-123238c157f5,Technical,2025-09-20,2025-06-19
36824,12e98a22-60c4-41b9-9a26-8ae21794159b,Streaming,2025-09-06,2025-09-23
26270,61a46556-068c-436d-bd3e-8edd0281a0f7,Account,2025-06-27,2025-06-23
23115,b3c6c5d5-3513-49b4-aa41-71cbbc389dab,Account,2025-07-16,2025-08-04
568,0c2b64a7-8be2-4ebc-912d-2b1abb2eeb3f,Account,2025-05-11,2025-05-23
33608,3f28e698-10ab-4c27-b670-9d924a630081,Account,2025-09-17,2025-05-15
33608,3be8cca3-3c7e-425a-a3d1-786cc93613f3,Streaming,2025-04-29,2025-09-28
33608,c24b86c3-3b4e-49ef-b135-b295c1048b5e,Account,2025-08-21,2025-08-31
21013,f92c9717-5265-4533-832c-77ad081edbb4,Technical,2025-06-22,2025-08-03
1126,69242fc7-18ed-4c84-80cc-2d4495cbd51e,Account,2025-08-22,2025-09-21
1126,fb1f3388-8c38-4104-a299-0c3970c022b3,Billing,2025-09-09,2025-07-24
1126,d5bebb9d-2c6d-443e-be33-72868091b7ca,Technical,2025-09-05,2025-09-19
27822,0387ba8b-388d-434a-9e49-52f96156e27c,Technical,2025-09-17,2025-08-30
22161,a61cfc3e-5d89-476f-b46c-2b19c7cf2c27,Streaming,2025-04-24,2025-10-01
26439,7e3ed893-7fc0-4316-be70-895f32840218,Billing,2025-05-15,2025-10-07
30201,e1fa2dff-7323-4dd6-bcc9-fcc466921524,Billing,2025-05-06,2025-08-17
28314,8c0c1126-4f0e-45fe-94b7-2731671dd522,Technical,2025-05-31,2025-07-28
28314,5ba2c895-4a1d-41dd-8ea3-a6ae1b632e73,Billing,2025-07-30,2025-05-27
28314,b739a444-f4cd-4d67-80d7-fa83e1591ae8,Technical,2025-04-18,2025-06-06
22369,eac18f4f-8e48-4beb-b7a8-21914df897fb,Account,2025-09-12,2025-10-02
22369,053afbaf-507c-4713-98b2-20d04f8fd39f,Billing,2025-05-30,2025-06-30
7650,b63b1e01-f1cc-47db-9e78-9eb67d3d2103,Technical,2025-07-15,2025-09-09
7650,d9c0eba2-6e5d-4944-808d-9e0cb5ce21a5,Account,2025-08-26,2025-08-13
9229,8eed79b2-63b0-4042-9d46-e1436270222b,Streaming,2025-07-05,2025-06-27
9229,5b85163f-5c59-4c45-8866-41b6743754a5,Streaming,2025-07-02,2025-09-12
41503,26120850-dff6-4169-b4f7-0756c065a943,Technical,2025-05-18,2025-06-06
41503,1d5798df-c859-4a63-9784-6740e5d99d07,Technical,2025-06-11,2025-10-07
36311,17e44b91-9519-4438-9d25-31a94745ca39,Billing,2025-05-30,2025-07-31
36311,b9cf4656-833a-4387-9fc5-a28178f695c3,Billing,2025-09-11,2025-06-12
15537,6e46be48-1c7f-4a49-a989-9a877d78e54b,Streaming,2025-06-28,2025-05-15
48073,a9670fb2-6c88-48a7-87c7-afad3a626c2e,Streaming,2025-06-16,2025-05-15
48073,7aa3c8e6-d655-4aa1-a819-ee7bebae2454,Streaming,2025-07-02,2025-09-02
49500,7d4a9d92-6d65-4b68-a734-e1aa75effd0b,Technical,2025-09-13,2025-06-15
49500,4e7d8d09-1882-4f30-9e78-7a9c34342df5,Account,2025-04-22,2025-06-25
33733,10ea54d0-d8a4-43eb-88c8-d6ba4753e3bf,Technical,2025-09-24,2025-05-24
33733,fbaa272c-a8c6-4992-8d27-1c83683ee942,Technical,2025-04-17,2025-06-19
33733,8c121780-9f0c-4caf-bda0-6804b88ffe85,Billing,2025-09-29,2025-08-13
27032,b96be788-aa8d-40fc-aa87-0f932cf55dd5,Streaming,2025-06-22,2025-08-18
46571,16475fde-d93f-4eaf-aceb-fd82e392ac11,Account,2025-06-12,2025-09-22
46571,7bca1bc0-1718-40b3-8109-0c0466f3ee39,Billing,2025-10-03,2025-10-14
37596,33592bab-8311-44dc-b04f-0738202d4945,Technical,2025-05-30,2025-07-25
37596,33df180e-f473-4aba-a1a6-75a7f076da95,Technical,2025-09-23,2025-08-01
37596,fd757c6f-a9a0-410f-9551-15da93989908,Billing,2025-07-06,2025-09-01
49121,11c68e02-c65e-41c3-af65-68d5a08d02de,Account,2025-09-24,2025-05-21
30361,3d968961-fcd0-49b3-9790-dc049a07c2e8,Streaming,2025-05-14,2025-07-31
30361,45208dab-1d05-43a5-ba7d-018f9613623f,Technical,2025-06-05,2025-08-21
30361,9fed1a57-d25d-4faf-be9a-4b943ad95621,Billing,2025-09-04,2025-08-16
19091,8e7e9815-029b-477d-9c31-3c6aac3239ec,Streaming,2025-08-05,2025-07-03
19091,d30ef2a5-1cf2-411c-acd0-86f9eb032d93,Account,2025-08-18,2025-08-02
7152,14d095ff-83f1-44f2-9a32-5b34dd0a5896,Streaming,2025-09-13,2025-09-16
32470,5577da25-8b3e-450d-9c82-23775dffd57f,Billing,2025-05-02,2025-08-04
32470,f6aed66d-76fd-45ae-9602-89f8c76a97b9,Technical,2025-05-10,2025-06-28
32470,74eb5e17-4bb3-4fdb-8133-582e50e7c02b,Technical,2025-06-18,2025-10-01
14451,9c069f5b-5fec-4983-8155-93b17fce87ff,Streaming,2025-07-30,2025-08-28
36990,aa2a2b65-dc96-4fc0-a758-16cbedd8936b,Technical,2025-05-31,2025-05-17
14511,3cc8482e-d437-4167-b7d0-24e5ea7e3003,Billing,2025-04-20,2025-07-06
14511,3195675b-0b06-44c0-95a8-54d74af4f821,Streaming,2025-07-02,2025-05-23
31128,90bf46ee-9b75-4db7-88a6-1c1443c6b368,Billing,2025-10-01,2025-09-09
31128,16d11482-5c76-4c27-8689-b3383d6a0f33,Billing,2025-09-02,2025-08-16
21153,2373bafa-936c-4343-9738-892ea3185df5,Technical,2025-08-30,2025-07-22
21153,92f61f93-f411-40e6-85c1-f2be3f46c743,Account,2025-10-11,2025-06-10
21153,90a5d4b6-3a2d-4aba-85af-fa8e363781b1,Streaming,2025-08-06,2025-06-04
34710,20b295c0-dc45-4dce-89a6-b56d046a6e01,Account,2025-07-13,2025-06-08
34710,8253e31e-4e5c-4e67-9383-ed2e29a51c7f,Technical,2025-10-11,2025-08-01
34710,db961a61-7360-4d6b-9892-977c81262e5e,Streaming,2025-05-18,2025-07-04
47416,a78c5675-9ff6-4b5e-a58a-e6c0dd3ee42d,Streaming,2025-10-03,2025-08-23
47416,0f6774d5-eb40-4b27-be8c-9e496e0aa9ea,Billing,2025-05-03,2025-08-11
47416,04830025-1f9a-4c6b-b799-061ce3335ae1,Technical,2025-10-10,2025-05-29
20419,f738284f-a71a-47d3-9b9c-645f936ccc37,Billing,2025-07-17,2025-06-14
20419,6eebf115-59f9-4e11-9aa6-c2b859fff15c,Streaming,2025-08-27,2025-10-07
21326,711ca0df-bf58-49c0-8992-5eccdef0a42f,Streaming,2025-08-01,2025-06-10
747,febe6dfc-03ea-44ff-934e-443356507cc2,Technical,2025-04-28,2025-08-12
747,7d124c41-5124-433a-a34a-7902e8256d96,Technical,2025-09-19,2025-09-07
43508,5f0d079a-c491-468c-aebb-873e0c4576d1,Technical,2025-07-17,2025-08-25
31586,c374d762-8b6b-46d9-ac7a-c2e8be3e61bf,Account,2025-08-27,2025-06-25
31586,0fdd8a41-d2a5-4139-85ea-44b2f6146238,Technical,2025-07-04,2025-09-07
31586,2fdd0b11-e354-478c-9e18-a73bb689846e,Account,2025-06-07,2025-09-27
15538,215c1fc2-e5f2-4c75-afdb-43fbcebbb5d0,Billing,2025-06-07,2025-06-03
15538,f72dbfe5-8259-4825-bc72-dae5d1a196b6,Account,2025-06-18,2025-08-20
15538,0530950a-8402-4d1f-8d75-b9e18fa177e0,Account,2025-07-26,2025-07-08
6997,b5a14d92-0ab2-486c-9e51-7fcf43c7d202,Streaming,2025-06-09,2025-05-22
6997,f2f5a155-436f-4005-ab56-3a9469ed36bf,Streaming,2025-06-04,2025-08-26
3454,61ea10f2-3e60-4401-bccd-ccbb4deaaf24,Streaming,2025-07-26,2025-10-10
3454,0d20e04c-a80f-4b65-a309-c590ec123118,Technical,2025-07-12,2025-08-27
3454,193cc094-adcc-4946-bab2-08b014082164,Billing,2025-09-05,2025-10-05
28888,2c7d9566-8ff1-4d39-890e-081130fe5955,Streaming,2025-06-27,2025-08-01
28888,766fa622-4d8f-496f-bb91-ce629f269648,Account,2025-06-07,2025-09-17
17955,0882507f-26da-4f08-8956-d5bdbee15ed8,Streaming,2025-05-23,2025-08-01
17955,8d88a724-410e-4642-b955-ec2c35ed15d0,Account,2025-08-02,2025-10-09
47663,201c552d-2fc2-4979-bce1-4c697626518f,Account,2025-07-14,2025-08-23
47663,b97cee21-2001-48a8-82e0-b21a9186dd99,Streaming,2025-06-29,2025-07-13
47663,fa946948-70cc-4a44-a667-8953ee9a2e2e,Technical,2025-10-03,2025-06-20
49600,08f4cff4-61c5-4d4d-81fa-3557f96f0f6c,Streaming,2025-07-28,2025-06-27
40177,40d35293-033a-479b-92c4-cdbd0d613404,Billing,2025-07-08,2025-09-06
40177,33f142be-a9c0-44b8-8e3e-18d35605f726,Billing,2025-09-26,2025-08-25
16098,d39e3d9e-4630-450d-a599-06fa187cfa5e,Billing,2025-08-02,2025-09-27
16098,d59f72e2-71e5-4143-a6fd-f5636da96767,Technical,2025-08-26,2025-06-02
16098,78c3cdd8-5b73-4081-91a0-ac33f3fd9d17,Streaming,2025-07-15,2025-06-07
1425,9f5f9b28-f8bd-48fa-bcab-12be3b16e9b8,Billing,2025-05-03,2025-08-17
1425,687a14c8-1131-4494-aaba-afd10fdb8bb9,Billing,2025-07-27,2025-05-16
1425,2351f5d3-7a1e-4fad-8cbc-4b9ce53888b4,Billing,2025-04-16,2025-06-18
49220,77a77ea1-0a38-4d06-a47d-4aad5fe3db49,Technical,2025-06-01,2025-09-09
49220,9f1de130-57b5-44f1-a3e7-ac1d63cd83b7,Billing,2025-06-03,2025-06-12
3211,02a1f615-ea10-42b8-b24d-b1586f37dd0c,Streaming,2025-05-16,2025-05-19
3211,897f3404-b34b-41cd-b914-34e11dfc86b2,Account,2025-07-13,2025-09-04
3211,921964d6-339b-46a0-a968-fe538167299a,Account,2025-08-19,2025-09-14
49777,b4e575e4-01e4-4757-9ec8-5bc1a9d3ecdf,Streaming,2025-09-11,2025-09-28
49777,60b255ef-c256-48ae-9d69-18bb5810e265,Technical,2025-07-31,2025-10-09
33258,3f4ec5b2-6b0e-4336-997d-f173ca8cea61,Technical,2025-09-29,2025-10-12
33258,64001103-c441-413b-b76a-02aef86bd485,Streaming,2025-07-27,2025-07-24
33258,2562026b-816b-4f41-a489-4d53c883bcb9,Account,2025-04-28,2025-06-15
10710,89703611-115e-4b03-a065-582be0f48703,Technical,2025-07-20,2025-06-24
10710,72ce07bd-a652-46b8-a479-679d9aa7726d,Technical,2025-04-23,2025-10-05
29200,723e668b-689b-4d5c-aa06-6a77598838c7,Streaming,2025-08-13,2025-07-20
29785,4263184b-247a-47ae-9a2e-6982fc218e1b,Billing,2025-07-26,2025-09-11
29785,4e78cfbb-1cdb-482f-a829-160470b18ca1,Billing,2025-08-15,2025-07-12
23670,42875752-7f0b-4b58-bf2c-90a0c023b889,Billing,2025-08-08,2025-09-02
23670,82edb93e-c41d-41a8-9077-85e360671172,Streaming,2025-04-18,2025-09-13
23670,8c229b63-eaf7-4ef9-81d9-a551938a9e87,Account,2025-06-28,2025-08-26
22443,c14b24c5-8285-4857-a8bd-53f42b4158ae,Account,2025-06-19,2025-09-16
22443,ca3c8d84-c137-44c6-91af-b48ed61dc016,Streaming,2025-04-28,2025-06-14
41000,e439750d-a6b6-4b78-9b87-873309d6f8c8,Billing,2025-08-02,2025-09-10
41000,ebe2a6b4-d27f-461e-a9d1-3c78bb467891,Account,2025-05-30,2025-05-31
41000,8cc140cb-cf68-42de-b465-e7584495f02b,Streaming,2025-05-31,2025-06-15
5916,fafd0b59-1509-47b7-a994-304c6d219856,Account,2025-07-14,2025-05-24
5916,cf560bf2-80af-45f5-9eb3-d75845213a5b,Billing,2025-06-14,2025-05-18
5916,44694c89-9042-4745-8649-2fc6164728d9,Technical,2025-10-08,2025-09-20
4173,1b432f52-4364-4809-892c-ac0df190e68a,Technical,2025-06-12,2025-06-04
6836,a528a83f-b795-43af-8d20-f25a0956414c,Technical,2025-07-22,2025-07-29
6836,b8edfcb9-2ded-4de8-9e74-a2ec5d3bcb43,Technical,2025-04-20,2025-09-24
7424,74449a32-369c-421a-a509-e5835c080cb3,Streaming,2025-07-31,2025-10-07
7424,e881bd5e-44b4-4c04-80c3-4318cab672ed,Technical,2025-10-04,2025-08-01
7424,68c95d0c-0dd4-4f32-ac34-e6f55c181bfd,Technical,2025-04-15,2025-10-02
41945,9e07d466-2fad-4491-84aa-1aa0695767ce,Streaming,2025-09-20,2025-07-27
34540,81893b59-8496-4a71-8aba-5f95f9706ca8,Streaming,2025-06-07,2025-08-10
34540,614d8fbc-ca74-445d-be83-801a95a32fbe,Billing,2025-09-12,2025-06-06
34540,e2bba6f5-9af2-45eb-995a-b3e062100b8f,Technical,2025-08-30,2025-08-19
27580,56a7bef1-7130-42c5-a643-2f41597c0dca,Billing,2025-09-03,2025-10-10
27580,6ec049df-4175-42f1-8b8c-8766a7256502,Account,2025-07-04,2025-10-06
22695,51fcdab2-1632-40c3-968f-537494250d03,Billing,2025-09-03,2025-05-27
22695,6c2a5e3b-8cf8-4269-9624-a5babea79020,Technical,2025-10-03,2025-06-29
22695,487512eb-1ef9-45f6-be53-d883e72e4a15,Streaming,2025-09-24,2025-06-23
41299,5dd50aab-8c85-4966-87be-5217a36ef368,Streaming,2025-09-29,2025-10-13
41299,3993d4ce-315c-473d-9b45-38614b1df49c,Account,2025-06-14,2025-06-21
41299,f472dd13-32e8-43bc-aeae-15a5cc553db3,Billing,2025-06-04,2025-06-02
37281,b115e9ed-5ef7-4d95-94e8-b4057b35fe75,Streaming,2025-07-25,2025-07-23
37281,eee17900-d873-48e0-8b4b-ff30a2295714,Billing,2025-10-09,2025-10-09
44608,3a91fe0f-c6ac-4fcd-a225-ef6a4684e95e,Streaming,2025-10-02,2025-07-30
44608,23c96d05-28b0-4bfc-8f8b-1b729a6a32b5,Billing,2025-08-30,2025-06-27
37996,c0c35857-8add-4fa5-9fd4-a4ed434fb554,Account,2025-06-11,2025-08-16
37996,d902163f-7373-43fd-9660-67d02817ea0d,Technical,2025-06-09,2025-08-06
43393,f10f1345-18ed-46e5-aacf-4c872e0d54a5,Technical,2025-05-13,2025-09-07
21093,3a0ea269-9ff8-40cc-8843-c914c8d7971b,Technical,2025-09-06,2025-07-04
21093,0f639de3-4ec1-47d6-839e-67adaeffec0d,Technical,2025-10-13,2025-07-08
32192,d37895df-7782-415a-998c-a121d4abc856,Streaming,2025-05-04,2025-08-07
12677,31c28aae-da20-4e18-9de6-b6553bbbd74c,Streaming,2025-05-02,2025-10-11
12677,7ffd597e-9abe-4547-9190-bad44bf99ce8,Streaming,2025-07-27,2025-09-08
38859,4e593e9c-10a4-4c79-a3f1-0bfed38b672d,Streaming,2025-09-27,2025-06-11
38859,95d9c84e-9912-42cc-8f36-89493c88451f,Technical,2025-08-05,2025-06-29
38135,6c1341b9-a85c-42f9-bdd0-cb402e5c1b7d,Streaming,2025-06-29,2025-10-08
5206,b9c9ef9c-a737-4c0f-94c2-537d59872905,Streaming,2025-09-23,2025-05-21
5206,41ff43cb-e21c-496c-b5e9-01f5fef15527,Account,2025-09-09,2025-06-19
47714,b58f6a32-ca6c-4ff1-80e8-cd9682604cc7,Billing,2025-07-28,2025-08-13
47714,129f2449-2bf5-4df3-b4f7-246fd03ae08b,Account,2025-08-06,2025-08-31
47714,3240f289-ec62-4485-92af-044837d5d352,Streaming,2025-05-03,2025-08-19
27752,2de1c4d0-032b-4434-83d4-baa39528a187,Streaming,2025-07-16,2025-10-09
39495,dbd675c6-cfa1-4381-95d3-9af506e989c9,Account,2025-08-07,2025-10-08
39495,375eaaee-4560-4a40-91b1-74817351e0bd,Technical,2025-06-11,2025-10-01
39495,66033759-e8e2-4cc3-8c00-602ea6b3b27f,Billing,2025-09-30,2025-06-27
4534,800190c4-43ae-4329-8105-996c53344c39,Technical,2025-05-19,2025-09-16
